x	y1	y2	y3	y4
7.626262626263e-01	2.222311057537e+01	2.231088244878e+00	2.981037865329e-01	1.999424383575e-01
7.707070707071e-01	2.222314978499e+01	2.231478764661e+00	3.010126047933e-01	2.042540069510e-01
7.787878787879e-01	2.222319333675e+01	2.231912452080e+00	3.042109545378e-01	2.089387852264e-01
7.868686868687e-01	2.222324185887e+01	2.232395535972e+00	3.077351785862e-01	2.140374996364e-01
7.949494949495e-01	2.222329610283e+01	2.232935463696e+00	3.116278167003e-01	2.195973753315e-01
8.030303030303e-01	2.222335697368e+01	2.233541199680e+00	3.159389209632e-01	2.256734651892e-01
8.111111111111e-01	2.222342556953e+01	2.234223613580e+00	3.207277140970e-01	2.323303202361e-01
8.191919191919e-01	2.222350323341e+01	2.234995990242e+00	3.260646983463e-01	2.396441082496e-01
8.272727272727e-01	2.222359162232e+01	2.235874707346e+00	3.320343627682e-01	2.477053272943e-01
8.353535353535e-01	2.222369280028e+01	2.236880147028e+00	3.387386946850e-01	2.566223185695e-01
8.434343434343e-01	2.222380936529e+01	2.238037938851e+00	3.463017857996e-01	2.665258673357e-01
8.515151515152e-01	2.222394462550e+01	2.239380679676e+00	3.548759496174e-01	2.775753064088e-01
8.595959595960e-01	2.222410284735e+01	2.240950352165e+00	3.646499581513e-01	2.899667275583e-01
8.676767676768e-01	2.222428961170e+01	2.242801786970e+00	3.758603021690e-01	3.039442018820e-01
8.757575757576e-01	2.222451233533e+01	2.245007718133e+00	3.888068486875e-01	3.198153790821e-01
8.838383838384e-01	2.222478105223e+01	2.247666329929e+00	4.038750324153e-01	3.379735979622e-01
8.919191919192e-01	2.222510961393e+01	2.250912806460e+00	4.215679938001e-01	3.589299158718e-01
9.000000000000e-01	2.222551758831e+01	2.254937511195e+00	4.425542797268e-01	3.833606677994e-01
