x	y1	y2
2.327202478960e+05	-1.092122762437e+02	-3.392826188334e+02
2.465811075823e+05	-1.111878838134e+02	-3.404115124121e+02
2.612675225563e+05	-1.131670545979e+02	-3.414823834034e+02
2.768286630392e+05	-1.151494385016e+02	-3.424976873665e+02
2.933166278390e+05	-1.171347161666e+02	-3.434598560472e+02
3.107866187782e+05	-1.191225970038e+02	-3.443712838157e+02
3.292971255097e+05	-1.211128171958e+02	-3.452343164971e+02
3.489101213407e+05	-1.231051377142e+02	-3.460512423605e+02
3.696912707195e+05	-1.250993423829e+02	-3.468242850319e+02
3.917101490809e+05	-1.270952360097e+02	-3.475555980956e+02
4.150404757850e+05	-1.290926426065e+02	-3.482472611658e+02
4.397603609303e+05	-1.310914037057e+02	-3.489012772214e+02
4.659525668665e+05	-1.330913767823e+02	-3.495195710160e+02
4.937047852839e+05	-1.350924337833e+02	-3.501039883926e+02
5.231099308056e+05	-1.370944597653e+02	-3.506562963526e+02
5.542664520663e+05	-1.390973516381e+02	-3.511781837439e+02
5.872786613189e+05	-1.411010170111e+02	-3.516712624514e+02
6.222570836730e+05	-1.431053731378e+02	-3.521370689902e+02
6.593188271334e+05	-1.451103459526e+02	-3.525770664117e+02
6.985879746785e+05	-1.471158691956e+02	-3.529926464511e+02
7.401959996916e+05	-1.491218836177e+02	-3.533851318505e+02
7.842822061338e+05	-1.511283362608e+02	-3.537557788077e+02
8.309941949353e+05	-1.531351798081e+02	-3.541057795034e+02
8.804883581643e+05	-1.551423719970e+02	-3.544362646729e+02
9.329304026285e+05	-1.571498750906e+02	-3.547483061903e+02
9.884959046626e+05	-1.591576554020e+02	-3.550429196419e+02
1.047370897959e+06	-1.611656828667e+02	-3.553210668687e+02
1.109752496412e+06	-1.631739306589e+02	-3.555836584622e+02
1.175849554052e+06	-1.651823748470e+02	-3.558315562024e+02
1.245883364295e+06	-1.671909940850e+02	-3.560655754272e+02
1.320088400831e+06	-1.691997693359e+02	-3.562864873276e+02
1.398713102647e+06	-1.712086836245e+02	-3.564950211631e+02
1.482020705799e+06	-1.732177218155e+02	-3.566918663948e+02
1.570290124729e+06	-1.752268704158e+02	-3.568776747330e+02
1.663816886076e+06	-1.772361173971e+02	-3.570530621007e+02
1.762914118096e+06	-1.792454520383e+02	-3.572186105106e+02
1.867913599021e+06	-1.812548647838e+02	-3.573748698589e+02
1.979166867854e+06	-1.832643471174e+02	-3.575223596349e+02
2.097046401323e+06	-1.852738914497e+02	-3.576615705507e+02
2.221946860940e+06	-1.872834910178e+02	-3.577929660915e+02
2.354286414322e+06	-1.892931397953e+02	-3.579169839890e+02
2.494508135230e+06	-1.913028324124e+02	-3.580340376217e+02
2.643081486974e+06	-1.933125640845e+02	-3.581445173435e+02
2.800503894184e+06	-1.953223305490e+02	-3.582487917443e+02
2.967302408189e+06	-1.973321280076e+02	-3.583472088451e+02
3.144035471592e+06	-1.993419530768e+02	-3.584400972302e+02
3.331294787935e+06	-2.013518027418e+02	-3.585277671195e+02
3.529707302731e+06	-2.033616743169e+02	-3.586105113842e+02
3.739937302479e+06	-2.053715654096e+02	-3.586886065079e+02
3.962688638701e+06	-2.073814738884e+02	-3.587623134952e+02
4.198707084444e+06	-2.093913978546e+02	-3.588318787326e+02
4.448782831128e+06	-2.114013356165e+02	-3.588975348010e+02
4.713753134117e+06	-2.134112856674e+02	-3.589595012451e+02
4.994505115855e+06	-2.154212466649e+02	-3.590179853001e+02
5.291978735958e+06	-2.174312174133e+02	-3.590731825786e+02
5.607169938205e+06	-2.194411968475e+02	-3.591252777197e+02
5.941133984965e+06	-2.214511840187e+02	-3.591744450022e+02
6.294988990222e+06	-2.234611780816e+02	-3.592208489242e+02
6.669919663030e+06	-2.254711782834e+02	-3.592646447503e+02
7.067181273927e+06	-2.274811839533e+02	-3.593059790282e+02
7.488103857590e+06	-2.294911944941e+02	-3.593449900776e+02
7.934096665797e+06	-2.315012093736e+02	-3.593818084505e+02
8.406652885618e+06	-2.335112281178e+02	-3.594165573672e+02
8.907354638610e+06	-2.355212503043e+02	-3.594493531268e+02
9.437878277775e+06	-2.375312755573e+02	-3.594803054959e+02
1.000000000000e+07	-2.395413035415e+02	-3.595095180746e+02
